referrer,views_total,views_unique
Google,13864,1623
monai.io,3708,473
docs.monai.io,3367,392
github.com,2867,289
Bing,1530,113
link.zhihu.com,395,58
cn.bing.com,261,43
monai.medium.com,168,19
link.csdn.net,152,18
DuckDuckGo,143,14
