referrer,views_total,views_unique
github.com,4049,665
Google,4040,927
docs.monai.io,1818,454
monai.io,1413,367
elearningv4.nuk.edu.tw,307,35
paperswithcode.com,78,24
covid-segmentation.grand-challenge.org,64,29
Bing,42,20
link.csdn.net,41,10
link.zhihu.com,40,20
