url_path,views_total,views_unique
/Project-MONAI/tutorials,1253,793
/Project-MONAI/tutorials/tree/main/3d_segmentation,432,238
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,347,210
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,346,176
/Project-MONAI/tutorials/tree/main,313,190
/Project-MONAI/tutorials/tree/main/generation/maisi,264,103
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,257,135
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,241,141
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,224,121
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,222,149
