referrer,views_total,views_unique
Google,2957,863
github.com,1569,428
monai.readthedocs.io,396,112
chatgpt.com,306,96
Bing,284,71
project-monai.github.io,150,57
qwant.com,106,10
doubao.com,81,12
monai-dev.readthedocs.io,78,22
statics.teams.cdn.office.net,71,24
