referrer,views_total,views_unique
Google,13829,1695
monai.io,3916,471
docs.monai.io,3314,394
github.com,2866,349
Bing,728,104
cn.bing.com,278,37
link.zhihu.com,211,41
youtube.com,205,12
DuckDuckGo,158,16
link.csdn.net,151,18
