url_path,views_total,views_unique
/Project-MONAI/tutorials,1035,750
/Project-MONAI/tutorials/tree/main/3d_segmentation,274,193
/Project-MONAI/tutorials/tree/main/generation/maisi,251,65
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,244,132
/Project-MONAI/tutorials/tree/main,214,135
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,204,135
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,200,133
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,131,88
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,127,84
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,122,78
