referrer,views_total,views_unique
Google,1388,540
github.com,829,264
monai.readthedocs.io,236,75
chatgpt.com,179,68
Bing,168,63
project-lighter.github.io,39,3
doubao.com,31,6
DuckDuckGo,30,6
monai-dev.readthedocs.io,28,9
statics.teams.cdn.office.net,21,16
