url_path,views_total,views_unique
/Project-MONAI/tutorials,874,591
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,142,82
/Project-MONAI/tutorials/tree/main/3d_segmentation,141,100
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,119,77
/Project-MONAI/tutorials/tree/main,118,89
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,106,69
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,103,62
/Project-MONAI/tutorials/blob/main/generation/maisi/README.md,88,67
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,79,56
/Project-MONAI/tutorials/tree/main/2d_classification,77,58
