url_path,views_total,views_unique
/Project-MONAI/tutorials,1804,1009
/Project-MONAI/tutorials/tree/main/3d_segmentation,1572,358
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1064,280
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1055,260
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,945,218
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,938,228
/Project-MONAI/tutorials/tree/main/3d_classification,690,169
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,571,147
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,570,159
/Project-MONAI/tutorials/blob/main/3d_classification/densenet_training_array.ipynb,542,133
