referrer,views_total,views_unique
Google,1700,567
github.com,679,247
monai.readthedocs.io,195,76
chatgpt.com,135,64
project-monai.github.io,102,40
Bing,99,48
monai-dev.readthedocs.io,27,14
claude.ai,19,7
DuckDuckGo,18,10
link.zhihu.com,16,11
