referrer,views_total,views_unique
Google,5784,1171
github.com,2028,375
monai.io,1858,482
docs.monai.io,1577,369
link.csdn.net,202,51
Bing,135,36
cn.bing.com,90,30
notebooks.githubusercontent.com,76,24
link.zhihu.com,76,24
covid-segmentation.grand-challenge.org,40,12
