referrer,views_total,views_unique
Google,15824,1748
docs.monai.io,4526,537
monai.io,4201,543
github.com,3072,333
Bing,856,102
link.zhihu.com,343,47
monai.medium.com,340,30
link.csdn.net,191,37
linkedin.com,184,49
statics.teams.cdn.office.net,176,28
