url_path,views_total,views_unique
/Project-MONAI/tutorials,1459,979
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,360,187
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,350,178
/Project-MONAI/tutorials/tree/main/3d_segmentation,299,207
/Project-MONAI/tutorials/tree/main,240,158
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,216,109
/Project-MONAI/tutorials/tree/main/generation/maisi,192,91
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,181,107
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,179,96
/Project-MONAI/tutorials/blob/main/generation/maisi/README.md,165,105
