time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-12 00:00:00+00:00,4,4,2414,295
2024-03-13 00:00:00+00:00,8,8,4496,558
2024-03-14 00:00:00+00:00,15,13,5111,606
2024-03-15 00:00:00+00:00,19,11,4827,494
2024-03-16 00:00:00+00:00,2,2,1982,268
2024-03-17 00:00:00+00:00,1,1,2177,287
2024-03-18 00:00:00+00:00,9,9,5150,591
2024-03-19 00:00:00+00:00,30,11,5075,582
2024-03-20 00:00:00+00:00,34,17,4738,560
2024-03-21 00:00:00+00:00,96,20,4301,566
2024-03-22 00:00:00+00:00,13,10,3563,503
2024-03-23 00:00:00+00:00,4,4,1832,245
2024-03-24 00:00:00+00:00,1,1,2152,288
2024-03-25 00:00:00+00:00,13,13,4680,546
2024-03-26 00:00:00+00:00,11,8,2104,270
