url_path,views_total,views_unique
/Project-MONAI/tutorials,1894,1130
/Project-MONAI/tutorials/tree/main/3d_segmentation,746,355
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,564,270
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,536,229
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,518,254
/Project-MONAI/tutorials/tree/main,416,273
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,396,184
/Project-MONAI/tutorials/tree/main/generation/maisi,387,99
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,378,178
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,375,211
