url_path,views_total,views_unique
/Project-MONAI/tutorials,1824,1123
/Project-MONAI/tutorials/tree/main/3d_segmentation,529,332
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,429,249
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,422,256
/Project-MONAI/tutorials/tree/main,390,241
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,388,212
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,289,174
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,288,190
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,248,160
/Project-MONAI/tutorials/tree/main/generation/maisi,243,87
