url_path,views_total,views_unique
/Project-MONAI/tutorials,4485,1488
/Project-MONAI/tutorials/tree/main/3d_segmentation,1900,554
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,736,362
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,675,330
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,637,289
/Project-MONAI/tutorials/issues,624,86
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,584,305
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,536,325
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,426,180
/Project-MONAI/tutorials/tree/main/3d_classification,396,174
