referrer,views_total,views_unique
Google,2053,728
github.com,770,249
monai.readthedocs.io,231,86
Bing,206,63
chatgpt.com,182,75
project-monai.github.io,125,53
monai-dev.readthedocs.io,46,13
search.brave.com,28,10
ntp.msn.com,24,1
perplexity.ai,21,8
