url_path,views_total,views_unique
/Project-MONAI/tutorials,2764,1425
/Project-MONAI/tutorials/tree/main/3d_segmentation,1871,497
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1090,376
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,922,317
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,765,266
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,728,229
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,674,242
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,586,218
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,535,173
/Project-MONAI/tutorials/tree/main/3d_classification,428,168
