url_path,views_total,views_unique
/Project-MONAI/tutorials,3589,1405
/Project-MONAI/tutorials/tree/master/3d_segmentation,1198,496
/Project-MONAI/tutorials/blob/master/3d_segmentation/brats_segmentation_3d.ipynb,787,398
/Project-MONAI/tutorials/blob/master/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,769,313
/Project-MONAI/tutorials/blob/master/3d_segmentation/spleen_segmentation_3d.ipynb,649,302
/Project-MONAI/tutorials/tree/master/2d_segmentation/torch,645,332
/Project-MONAI/tutorials/blob/master/2d_classification/mednist_tutorial.ipynb,628,345
/Project-MONAI/tutorials/tree/master/3d_classification,369,207
/Project-MONAI/tutorials/search,330,88
/Project-MONAI/tutorials/issues,317,82
