referrer,views_total,views_unique
Google,1105,429
github.com,806,226
monai.readthedocs.io,230,80
chatgpt.com,114,67
Bing,50,25
teams.public.onecdn.static.microsoft,36,15
linkedin.com,32,16
search.brave.com,25,7
DuckDuckGo,24,11
monai-dev.readthedocs.io,23,10
