referrer,views_total,views_unique
Google,2595,779
github.com,684,214
monai.readthedocs.io,274,75
Bing,239,78
chatgpt.com,226,73
project-monai.github.io,106,46
monai-dev.readthedocs.io,38,17
link.zhihu.com,37,7
statics.teams.cdn.office.net,33,6
search.brave.com,27,7
