referrer,views_total,views_unique
Google,6216,1459
monai.io,1327,368
docs.monai.io,1110,286
github.com,1028,220
Bing,345,72
chatgpt.com,134,45
notebooks.githubusercontent.com,117,28
statics.teams.cdn.office.net,87,31
DuckDuckGo,84,19
paperswithcode.com,80,21
