url_path,views_total,views_unique
/Project-MONAI/tutorials,2948,1197
/Project-MONAI/tutorials/tree/main/3d_segmentation,1030,454
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,645,308
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,574,254
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,476,227
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,471,253
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,383,240
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,369,151
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,247,122
/Project-MONAI/tutorials/tree/main/3d_classification,246,145
