referrer,views_total,views_unique
Google,9792,1335
monai.io,3132,468
docs.monai.io,2758,452
github.com,2078,302
Bing,464,77
statics.teams.cdn.office.net,284,49
cn.bing.com,182,38
link.csdn.net,160,32
link.zhihu.com,148,41
paperswithcode.com,105,22
