referrer,views_total,views_unique
Google,2852,863
github.com,1602,431
monai.readthedocs.io,456,117
chatgpt.com,301,92
Bing,283,77
project-monai.github.io,94,45
monai-dev.readthedocs.io,81,22
qwant.com,81,9
statics.teams.cdn.office.net,67,20
doubao.com,56,12
