referrer,views_total,views_unique
github.com,4114,637
Google,3531,855
docs.monai.io,1903,442
monai.io,1222,317
covid-segmentation.grand-challenge.org,65,23
colab.research.google.com,53,19
Bing,48,15
elearningv4.nuk.edu.tw,45,13
paperswithcode.com,44,21
cn.bing.com,42,17
