time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-15 00:00:00+00:00,23,9,2079,290
2023-11-16 00:00:00+00:00,28,11,3924,575
2023-11-17 00:00:00+00:00,16,12,3873,468
2023-11-18 00:00:00+00:00,2,2,1764,210
2023-11-19 00:00:00+00:00,2,2,1649,236
2023-11-20 00:00:00+00:00,17,12,4744,577
2023-11-21 00:00:00+00:00,12,10,5011,625
2023-11-22 00:00:00+00:00,11,10,4322,504
2023-11-23 00:00:00+00:00,19,11,4937,536
2023-11-24 00:00:00+00:00,9,6,3090,398
2023-11-25 00:00:00+00:00,2,2,1531,211
2023-11-26 00:00:00+00:00,2,2,2068,259
2023-11-27 00:00:00+00:00,10,10,5120,590
2023-11-28 00:00:00+00:00,10,9,4604,587
2023-11-29 00:00:00+00:00,4,2,2084,241
