referrer,views_total,views_unique
Google,1744,671
github.com,896,273
Bing,286,64
chatgpt.com,218,91
monai.readthedocs.io,189,78
project-monai.github.io,67,37
statics.teams.cdn.office.net,59,14
monai-dev.readthedocs.io,54,11
search.brave.com,38,10
claude.ai,27,5
