time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-09 00:00:00+00:00,17.0,3.0,1500,222
2024-09-10 00:00:00+00:00,19.0,7.0,3459,454
2024-09-11 00:00:00+00:00,14.0,2.0,3263,454
2024-09-12 00:00:00+00:00,14.0,5.0,3343,430
2024-09-13 00:00:00+00:00,7.0,5.0,3041,399
2024-09-14 00:00:00+00:00,2.0,2.0,1418,184
2024-09-15 00:00:00+00:00,1.0,1.0,1334,223
2024-09-16 00:00:00+00:00,35.0,5.0,2975,377
2024-09-17 00:00:00+00:00,7.0,6.0,3422,399
2024-09-18 00:00:00+00:00,31.0,4.0,3759,476
2024-09-19 00:00:00+00:00,7.0,7.0,3850,513
2024-09-20 00:00:00+00:00,25.0,4.0,3624,421
2024-09-21 00:00:00+00:00,3.0,3.0,1714,197
2024-09-22 00:00:00+00:00,,,1234,208
2024-09-23 00:00:00+00:00,20.0,3.0,1631,208
