referrer,views_total,views_unique
Google,6430,1346
monai.io,2056,503
github.com,1908,331
docs.monai.io,1695,404
Bing,372,91
link.csdn.net,206,54
cn.bing.com,94,25
link.zhihu.com,78,24
blog.csdn.net,72,25
colab.research.google.com,68,21
