url_path,views_total,views_unique
/Project-MONAI/tutorials,2771,1407
/Project-MONAI/tutorials/tree/main/3d_segmentation,1750,509
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1107,368
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,838,327
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,794,279
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,756,223
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,722,247
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,667,263
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,524,163
/Project-MONAI/tutorials/tree/main/3d_classification,511,175
