url_path,views_total,views_unique
/Project-MONAI/tutorials,2698,1511
/Project-MONAI/tutorials/tree/main/3d_segmentation,2335,537
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1541,399
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1323,364
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1223,329
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1219,317
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,1143,280
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,1017,286
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,931,226
/Project-MONAI/tutorials/tree/main/3d_classification,888,222
