referrer,views_total,views_unique
Google,986,377
github.com,701,244
monai.readthedocs.io,213,62
chatgpt.com,200,72
Bing,99,34
teams.public.onecdn.static.microsoft,31,10
search.brave.com,25,7
arxiv.org,19,3
DuckDuckGo,13,7
shusmartlab.pingcode.com,13,2
