referrer,views_total,views_unique
Google,992,347
github.com,757,249
monai.readthedocs.io,256,65
chatgpt.com,210,64
Bing,92,37
teams.public.onecdn.static.microsoft,44,17
search.brave.com,25,7
arxiv.org,21,5
DuckDuckGo,10,5
monai-dev.readthedocs.io,10,4
