time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-07 00:00:00+00:00,15,9,1032,251
2025-04-08 00:00:00+00:00,25,17,2495,510
2025-04-09 00:00:00+00:00,35,20,2591,611
2025-04-10 00:00:00+00:00,27,17,2083,537
2025-04-11 00:00:00+00:00,16,14,1736,447
2025-04-12 00:00:00+00:00,22,12,786,239
2025-04-13 00:00:00+00:00,6,6,970,253
2025-04-14 00:00:00+00:00,25,17,2288,567
2025-04-15 00:00:00+00:00,22,18,2082,505
2025-04-16 00:00:00+00:00,18,14,1903,478
2025-04-17 00:00:00+00:00,32,20,1828,426
2025-04-18 00:00:00+00:00,211,25,1221,365
2025-04-19 00:00:00+00:00,28,18,940,210
2025-04-20 00:00:00+00:00,8,5,926,238
2025-04-21 00:00:00+00:00,3,3,685,185
