url_path,views_total,views_unique
/Project-MONAI/tutorials,3189,1401
/Project-MONAI/tutorials/tree/main/3d_segmentation,1495,499
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,831,330
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,817,344
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,754,279
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,661,264
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,575,234
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,518,274
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,430,151
/Project-MONAI/tutorials/tree/main/3d_classification,421,173
