url_path,views_total,views_unique
/Project-MONAI/tutorials,770,534
/Project-MONAI/tutorials/tree/main/3d_segmentation,180,132
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,157,86
/Project-MONAI/tutorials/tree/main,129,83
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,116,70
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,115,72
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,103,74
/Project-MONAI/tutorials/issues,94,15
/Project-MONAI/tutorials/tree/main/auto3dseg,89,58
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,87,51
