referrer,views_total,views_unique
Google,13662,1453
monai.io,4347,536
docs.monai.io,3773,453
github.com,3183,351
Bing,704,88
link.zhihu.com,307,51
statics.teams.cdn.office.net,305,44
link.csdn.net,188,38
youtube.com,180,24
colab.research.google.com,167,27
