time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-12 00:00:00+00:00,578,4,561,161
2025-08-13 00:00:00+00:00,21,19,1277,343
2025-08-14 00:00:00+00:00,1,1,1307,324
2025-08-15 00:00:00+00:00,11,10,981,276
2025-08-16 00:00:00+00:00,15,15,525,157
2025-08-17 00:00:00+00:00,8,6,484,146
2025-08-18 00:00:00+00:00,8,8,1375,350
2025-08-19 00:00:00+00:00,10,9,915,256
2025-08-20 00:00:00+00:00,10,10,425,155
2025-08-21 00:00:00+00:00,10,10,1022,301
2025-08-22 00:00:00+00:00,11,10,1024,304
2025-08-23 00:00:00+00:00,7,7,508,136
2025-08-24 00:00:00+00:00,4,4,613,147
2025-08-25 00:00:00+00:00,12,11,1330,332
2025-08-26 00:00:00+00:00,9,8,497,139
