referrer,views_total,views_unique
Google,10260,1435
monai.io,3066,358
docs.monai.io,2324,287
github.com,2093,255
Bing,719,97
DuckDuckGo,324,17
cn.bing.com,168,34
monai.medium.com,158,13
yandex.ru,89,4
notebooks.githubusercontent.com,81,12
