url_path,views_total,views_unique
/Project-MONAI/tutorials,2150,1258
/Project-MONAI/tutorials/tree/main/3d_segmentation,1857,432
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1232,342
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1151,318
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,999,290
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,844,246
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,807,227
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,799,213
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,714,197
/Project-MONAI/tutorials/tree/main/3d_classification,628,164
