url_path,views_total,views_unique
/Project-MONAI/tutorials,817,571
/Project-MONAI/tutorials/tree/main/3d_segmentation,186,133
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,141,76
/Project-MONAI/tutorials/tree/main,135,86
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,133,79
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,111,77
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,108,64
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,107,65
/Project-MONAI/tutorials/tree/main/auto3dseg,105,64
/Project-MONAI/tutorials/tree/main/detection,79,35
