time_iso8601,stars_cumulative
2024-03-02 00:00:00+00:00,5037
2024-03-03 00:00:00+00:00,5039
2024-03-04 00:00:00+00:00,5041
2024-03-05 00:00:00+00:00,5046
2024-03-06 00:00:00+00:00,5050
2024-03-07 00:00:00+00:00,5055
2024-03-08 00:00:00+00:00,5058
2024-03-09 00:00:00+00:00,5059
2024-03-10 00:00:00+00:00,5060
2024-03-11 00:00:00+00:00,5065
2024-03-12 00:00:00+00:00,5068
2024-03-13 00:00:00+00:00,5070
2024-03-14 00:00:00+00:00,5075
2024-03-15 00:00:00+00:00,5086
2024-03-16 00:00:00+00:00,5094
2024-03-17 00:00:00+00:00,5101
2024-03-18 00:00:00+00:00,5106
2024-03-19 00:00:00+00:00,5114
2024-03-20 00:00:00+00:00,5123
2024-03-21 00:00:00+00:00,5127
2024-03-22 00:00:00+00:00,5133
2024-03-23 00:00:00+00:00,5135
2024-03-24 00:00:00+00:00,5137
2024-03-25 00:00:00+00:00,5142
2024-03-26 00:00:00+00:00,5148
2024-03-27 00:00:00+00:00,5150
2024-03-28 00:00:00+00:00,5153
2024-03-29 00:00:00+00:00,5157
2024-03-30 00:00:00+00:00,5159
2024-04-01 00:00:00+00:00,5161
2024-04-02 00:00:00+00:00,5166
2024-04-03 00:00:00+00:00,5172
2024-04-04 00:00:00+00:00,5175
2024-04-05 00:00:00+00:00,5177
2024-04-06 00:00:00+00:00,5181
2024-04-07 00:00:00+00:00,5185
2024-04-08 00:00:00+00:00,5190
2024-04-09 00:00:00+00:00,5196
2024-04-10 00:00:00+00:00,5200
2024-04-11 00:00:00+00:00,5204
2024-04-12 00:00:00+00:00,5206
2024-04-13 00:00:00+00:00,5208
2024-04-14 00:00:00+00:00,5210
2024-04-15 00:00:00+00:00,5211
2024-04-16 00:00:00+00:00,5218
2024-04-18 00:00:00+00:00,5220
2024-04-19 00:00:00+00:00,5221
2024-04-20 00:00:00+00:00,5223
2024-04-21 00:00:00+00:00,5224
2024-04-22 00:00:00+00:00,5228
2024-04-23 00:00:00+00:00,5233
2024-04-24 00:00:00+00:00,5253
2024-04-25 00:00:00+00:00,5265
2024-04-26 00:00:00+00:00,5278
2024-04-27 00:00:00+00:00,5285
2024-04-28 00:00:00+00:00,5288
2024-04-29 00:00:00+00:00,5291
2024-04-30 00:00:00+00:00,5293
2024-05-01 00:00:00+00:00,5302
2024-05-02 00:00:00+00:00,5306
2024-05-03 00:00:00+00:00,5308
2024-05-04 00:00:00+00:00,5310
2024-05-06 00:00:00+00:00,5315
2024-05-07 00:00:00+00:00,5320
2024-05-08 00:00:00+00:00,5323
2024-05-09 00:00:00+00:00,5325
2024-05-10 00:00:00+00:00,5326
2024-05-11 00:00:00+00:00,5330
2024-05-13 00:00:00+00:00,5337
2024-05-14 00:00:00+00:00,5338
2024-05-15 00:00:00+00:00,5339
2024-05-17 00:00:00+00:00,5342
2024-05-18 00:00:00+00:00,5345
2024-05-19 00:00:00+00:00,5350
2024-05-20 00:00:00+00:00,5354
2024-05-21 00:00:00+00:00,5359
2024-05-22 00:00:00+00:00,5361
2024-05-23 00:00:00+00:00,5365
2024-05-24 00:00:00+00:00,5366
2024-05-25 00:00:00+00:00,5369
2024-05-27 00:00:00+00:00,5371
2024-05-28 00:00:00+00:00,5376
2024-05-29 00:00:00+00:00,5379
2024-05-30 00:00:00+00:00,5386
2024-05-31 00:00:00+00:00,5390
2024-06-01 00:00:00+00:00,5393
2024-06-02 00:00:00+00:00,5394
2024-06-03 00:00:00+00:00,5395
2024-06-04 00:00:00+00:00,5400
2024-06-05 00:00:00+00:00,5402
2024-06-06 00:00:00+00:00,5405
2024-06-07 00:00:00+00:00,5407
2024-06-08 00:00:00+00:00,5408
2024-06-09 00:00:00+00:00,5409
2024-06-10 00:00:00+00:00,5413
2024-06-11 00:00:00+00:00,5417
2024-06-12 00:00:00+00:00,5421
2024-06-13 00:00:00+00:00,5424
2024-06-14 00:00:00+00:00,5427
2024-06-15 00:00:00+00:00,5430
2024-06-16 00:00:00+00:00,5431
2024-06-17 00:00:00+00:00,5437
2024-06-18 00:00:00+00:00,5438
2024-06-19 00:00:00+00:00,5444
2024-06-20 00:00:00+00:00,5446
2024-06-21 00:00:00+00:00,5447
2024-06-22 00:00:00+00:00,5448
2024-06-24 00:00:00+00:00,5450
2024-06-25 00:00:00+00:00,5451
2024-06-26 00:00:00+00:00,5454
2024-06-27 00:00:00+00:00,5456
2024-06-28 00:00:00+00:00,5459
2024-06-29 00:00:00+00:00,5460
2024-06-30 00:00:00+00:00,5461
2024-07-01 00:00:00+00:00,5462
2024-07-02 00:00:00+00:00,5472
2024-07-03 00:00:00+00:00,5475
2024-07-04 00:00:00+00:00,5476
2024-07-05 00:00:00+00:00,5477
2024-07-06 00:00:00+00:00,5478
2024-07-08 00:00:00+00:00,5479
2024-07-09 00:00:00+00:00,5480
2024-07-10 00:00:00+00:00,5481
2024-07-11 00:00:00+00:00,5485
2024-07-12 00:00:00+00:00,5487
2024-07-13 00:00:00+00:00,5488
2024-07-14 00:00:00+00:00,5489
2024-07-15 00:00:00+00:00,5491
2024-07-16 00:00:00+00:00,5493
2024-07-17 00:00:00+00:00,5496
2024-07-18 00:00:00+00:00,5499
2024-07-19 00:00:00+00:00,5502
2024-07-20 00:00:00+00:00,5503
2024-07-21 00:00:00+00:00,5506
2024-07-22 00:00:00+00:00,5510
2024-07-23 00:00:00+00:00,5512
2024-07-24 00:00:00+00:00,5517
2024-07-25 00:00:00+00:00,5521
2024-07-26 00:00:00+00:00,5525
2024-07-27 00:00:00+00:00,5528
2024-07-28 00:00:00+00:00,5532
2024-07-29 00:00:00+00:00,5536
2024-07-30 00:00:00+00:00,5538
2024-07-31 00:00:00+00:00,5541
2024-08-01 00:00:00+00:00,5546
2024-08-02 00:00:00+00:00,5547
2024-08-03 00:00:00+00:00,5548
2024-08-04 00:00:00+00:00,5550
2024-08-05 00:00:00+00:00,5554
2024-08-06 00:00:00+00:00,5556
2024-08-08 00:00:00+00:00,5560
2024-08-09 00:00:00+00:00,5564
2024-08-10 00:00:00+00:00,5570
2024-08-11 00:00:00+00:00,5572
2024-08-12 00:00:00+00:00,5575
2024-08-13 00:00:00+00:00,5578
2024-08-14 00:00:00+00:00,5580
2024-08-15 00:00:00+00:00,5582
2024-08-16 00:00:00+00:00,5586
2024-08-17 00:00:00+00:00,5587
2024-08-19 00:00:00+00:00,5592
2024-08-20 00:00:00+00:00,5594
2024-08-21 00:00:00+00:00,5599
2024-08-22 00:00:00+00:00,5605
2024-08-23 00:00:00+00:00,5606
2024-08-24 00:00:00+00:00,5610
2024-08-25 00:00:00+00:00,5615
2024-08-26 00:00:00+00:00,5618
2024-08-27 00:00:00+00:00,5622
2024-08-28 00:00:00+00:00,5627
2024-08-29 00:00:00+00:00,5629
2024-08-30 00:00:00+00:00,5632
2024-08-31 00:00:00+00:00,5635
2024-09-01 00:00:00+00:00,5640
2024-09-02 00:00:00+00:00,5641
2024-09-03 00:00:00+00:00,5643
2024-09-04 00:00:00+00:00,5648
2024-09-05 00:00:00+00:00,5654
2024-09-06 00:00:00+00:00,5658
2024-09-08 00:00:00+00:00,5661
2024-09-09 00:00:00+00:00,5664
2024-09-10 00:00:00+00:00,5668
2024-09-11 00:00:00+00:00,5670
2024-09-12 00:00:00+00:00,5675
2024-09-13 00:00:00+00:00,5679
2024-09-14 00:00:00+00:00,5682
2024-09-16 00:00:00+00:00,5684
2024-09-17 00:00:00+00:00,5686
2024-09-18 00:00:00+00:00,5690
2024-09-19 00:00:00+00:00,5693
2024-09-20 00:00:00+00:00,5695
2024-09-21 00:00:00+00:00,5698
2024-09-22 00:00:00+00:00,5701
2024-09-23 00:00:00+00:00,5704
2024-09-24 00:00:00+00:00,5708
2024-09-25 00:00:00+00:00,5710
2024-09-26 00:00:00+00:00,5711
2024-09-27 00:00:00+00:00,5714
2024-09-28 00:00:00+00:00,5715
2024-09-29 00:00:00+00:00,5716
2024-09-30 00:00:00+00:00,5717
2024-10-01 00:00:00+00:00,5719
2024-10-03 00:00:00+00:00,5720
2024-10-04 00:00:00+00:00,5722
2024-10-05 00:00:00+00:00,5723
2024-10-06 00:00:00+00:00,5725
2024-10-07 00:00:00+00:00,5729
2024-10-08 00:00:00+00:00,5732
2024-10-09 00:00:00+00:00,5735
2024-10-10 00:00:00+00:00,5737
2024-10-11 00:00:00+00:00,5740
2024-10-12 00:00:00+00:00,5743
2024-10-13 00:00:00+00:00,5746
2024-10-14 00:00:00+00:00,5750
2024-10-15 00:00:00+00:00,5751
2024-10-17 00:00:00+00:00,5755
2024-10-18 00:00:00+00:00,5760
2024-10-19 00:00:00+00:00,5761
2024-10-20 00:00:00+00:00,5763
2024-10-21 00:00:00+00:00,5769
2024-10-22 00:00:00+00:00,5776
2024-10-23 00:00:00+00:00,5783
2024-10-24 00:00:00+00:00,5789
2024-10-25 00:00:00+00:00,5791
2024-10-26 00:00:00+00:00,5792
2024-10-27 00:00:00+00:00,5794
2024-10-28 00:00:00+00:00,5797
2024-10-29 00:00:00+00:00,5799
2024-10-30 00:00:00+00:00,5803
2024-10-31 00:00:00+00:00,5804
2024-11-01 00:00:00+00:00,5806
