referrer,views_total,views_unique
github.com,1716,727
Google,1078,703
monai.readthedocs.io,219,98
chatgpt.com,125,56
Bing,120,54
search.brave.com,29,10
linkedin.com,28,14
arxiv.org,27,23
conferences.miccai.org,21,10
DuckDuckGo,19,8
