time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-15 00:00:00+00:00,207,27,939,253
2024-05-16 00:00:00+00:00,491,52,2840,463
2024-05-17 00:00:00+00:00,1560,88,2222,404
2024-05-18 00:00:00+00:00,162,44,825,169
2024-05-19 00:00:00+00:00,185,85,688,200
2024-05-20 00:00:00+00:00,384,53,1967,410
2024-05-21 00:00:00+00:00,464,50,3306,519
2024-05-22 00:00:00+00:00,149,29,2796,544
2024-05-23 00:00:00+00:00,523,52,2778,465
2024-05-24 00:00:00+00:00,100,40,2259,451
2024-05-25 00:00:00+00:00,102,35,733,208
2024-05-26 00:00:00+00:00,175,85,800,185
2024-05-27 00:00:00+00:00,799,57,2615,486
2024-05-28 00:00:00+00:00,218,39,2698,531
2024-05-29 00:00:00+00:00,38,21,1347,238
