referrer,views_total,views_unique
Google,6601,1796
github.com,2575,364
docs.monai.io,1124,129
monai.io,987,180
Bing,700,189
paperswithcode.com,389,85
cn.bing.com,277,95
conferences.miccai.org,166,23
Baidu,120,18
DuckDuckGo,113,32
