referrer,views_total,views_unique
Google,7319,1984
github.com,2822,386
docs.monai.io,1263,128
monai.io,924,165
Bing,617,148
paperswithcode.com,228,63
cn.bing.com,207,91
pypi.org,64,8
DuckDuckGo,57,18
conferences.miccai.org,51,13
