url_path,views_total,views_unique
/Project-MONAI/MONAI,2374,1478
/Project-MONAI/MONAI/tree/dev/monai,843,445
/Project-MONAI/MONAI/issues,338,117
/Project-MONAI/MONAI/tree/dev/monai/networks,303,166
/Project-MONAI/MONAI/tree/dev/monai/networks/nets,266,142
/Project-MONAI/MONAI/releases/tag/1.4.0,188,158
/Project-MONAI/MONAI/tree/dev,156,116
/project-monai/monai,152,103
/Project-MONAI/MONAI/blob/46a5272196a6c2590ca2589029eed8e4d56ff008/monai/losses/dice.py,141,92
/Project-MONAI/MONAI/blob/dev/monai/networks/nets/swin_unetr.py,141,76
