referrer,views_total,views_unique
github.com,6453,899
Google,4089,1293
docs.monai.io,290,119
paperswithcode.com,139,48
cn.bing.com,84,29
monai.io,83,26
Bing,65,31
Baidu,43,20
DuckDuckGo,42,25
link.zhihu.com,33,14
