time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-24 00:00:00+00:00,12,9,1130,255
2024-09-25 00:00:00+00:00,317,23,2276,510
2024-09-26 00:00:00+00:00,165,15,1394,475
2024-09-27 00:00:00+00:00,259,34,1304,408
2024-09-28 00:00:00+00:00,20,14,612,214
2024-09-29 00:00:00+00:00,26,20,709,239
2024-09-30 00:00:00+00:00,233,28,1257,438
2024-10-01 00:00:00+00:00,67,18,1164,351
2024-10-02 00:00:00+00:00,147,17,1130,397
2024-10-03 00:00:00+00:00,62,25,811,336
2024-10-04 00:00:00+00:00,442,21,1018,346
2024-10-05 00:00:00+00:00,18,10,467,194
2024-10-06 00:00:00+00:00,30,18,684,234
2024-10-07 00:00:00+00:00,11,9,1099,406
2024-10-08 00:00:00+00:00,73,10,558,236
