referrer,views_total,views_unique
github.com,1545,490
Google,1177,709
monai.readthedocs.io,262,86
Bing,236,87
chatgpt.com,151,71
linkedin.com,125,58
l.facebook.com,47,11
monai-dev.readthedocs.io,36,9
Baidu,28,13
com.linkedin.android,24,21
