referrer,views_total,views_unique
Google,7133,1842
github.com,3406,379
monai.io,1258,164
docs.monai.io,742,116
Bing,457,121
paperswithcode.com,434,63
cn.bing.com,156,71
DuckDuckGo,98,30
discuss.pytorch.org,83,11
statics.teams.cdn.office.net,65,14
