time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-24 00:00:00+00:00,3207,359,823,291
2026-06-25 00:00:00+00:00,6456,356,794,313
2026-06-26 00:00:00+00:00,4256,259,753,300
2026-06-27 00:00:00+00:00,2595,206,522,269
2026-06-28 00:00:00+00:00,10325,240,503,201
2026-06-29 00:00:00+00:00,16081,422,762,334
2026-06-30 00:00:00+00:00,23331,315,736,315
2026-07-01 00:00:00+00:00,11844,280,606,302
2026-07-02 00:00:00+00:00,10805,468,639,269
2026-07-03 00:00:00+00:00,1935,592,808,291
2026-07-04 00:00:00+00:00,1640,200,515,218
2026-07-05 00:00:00+00:00,1757,240,514,245
2026-07-06 00:00:00+00:00,1917,270,627,255
2026-07-07 00:00:00+00:00,1745,359,396,221
