referrer,views_total,views_unique
Google,6763,1665
github.com,3333,751
docs.monai.io,1286,146
monai.io,985,158
Bing,411,137
paperswithcode.com,243,69
cn.bing.com,155,63
DuckDuckGo,85,32
yandex.ru,30,20
discuss.pytorch.org,30,15
