referrer,views_total,views_unique
github.com,2459,600
Google,1794,1136
Bing,364,153
monai.readthedocs.io,311,122
chatgpt.com,110,76
conferences.miccai.org,51,19
doubao.com,38,22
search.brave.com,24,15
DuckDuckGo,21,14
docs.monai.io,21,8
