referrer,views_total,views_unique
Google,5847,1722
github.com,2721,375
docs.monai.io,845,118
monai.io,768,161
Bing,383,102
cn.bing.com,184,83
paperswithcode.com,163,44
DuckDuckGo,120,24
link.zhihu.com,101,9
statics.teams.cdn.office.net,61,20
