referrer,views_total,views_unique
Google,2469,980
github.com,1331,303
monai.io,340,90
docs.monai.io,178,76
paperswithcode.com,155,48
Bing,90,30
cn.bing.com,75,29
DuckDuckGo,56,17
statics.teams.cdn.office.net,30,10
Baidu,23,6
