referrer,views_total,views_unique
Google,7595,1852
github.com,3596,408
monai.io,995,167
docs.monai.io,829,126
Bing,467,138
cn.bing.com,288,103
paperswithcode.com,259,68
statics.teams.cdn.office.net,166,18
pypi.org,93,13
chatplus.njust.edu.cn,61,1
