referrer,views_total,views_unique
github.com,7769,915
Google,5074,1472
docs.monai.io,294,128
paperswithcode.com,132,38
cn.bing.com,119,43
monai.io,118,37
Bing,67,35
Baidu,48,27
DuckDuckGo,41,22
medium.com,39,4
