time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-16 00:00:00+00:00,143,12,1275,264
2024-07-17 00:00:00+00:00,523,20,2784,575
2024-07-18 00:00:00+00:00,347,17,2648,508
2024-07-19 00:00:00+00:00,433,18,2322,450
2024-07-20 00:00:00+00:00,333,10,964,211
2024-07-21 00:00:00+00:00,113,18,1210,218
2024-07-22 00:00:00+00:00,268,19,2639,478
2024-07-23 00:00:00+00:00,284,15,2567,540
2024-07-24 00:00:00+00:00,384,20,2748,473
2024-07-25 00:00:00+00:00,549,15,3052,546
2024-07-26 00:00:00+00:00,344,16,2162,440
2024-07-27 00:00:00+00:00,161,10,928,191
2024-07-28 00:00:00+00:00,20,12,914,207
2024-07-29 00:00:00+00:00,108,11,2157,465
2024-07-30 00:00:00+00:00,106,13,1277,249
