referrer,views_total,views_unique
Google,5525,1765
github.com,3155,473
monai.io,679,193
docs.monai.io,510,131
paperswithcode.com,181,62
cn.bing.com,170,59
Bing,108,49
Baidu,65,25
DuckDuckGo,51,10
link.zhihu.com,42,10
