referrer,views_total,views_unique
Google,8018,1945
docs.monai.io,6127,727
github.com,2450,333
monai.io,732,140
Bing,713,184
cn.bing.com,260,106
paperswithcode.com,250,48
conferences.miccai.org,141,24
DuckDuckGo,71,28
Baidu,70,34
