referrer,views_total,views_unique
Google,7176,1558
github.com,2794,337
docs.monai.io,1105,119
monai.io,979,164
Bing,377,101
cn.bing.com,241,72
paperswithcode.com,135,33
pypi.org,116,10
developer.nvidia.com,67,12
DuckDuckGo,45,11
